ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value
RWA,Rwanda,XA:2112,RWA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,312.746
SAU,Saudi Arabia,XA:2114,SAU - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1268.239
SAU,Saudi Arabia,XA:2114,SAU - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1056.866
SDN,Sudan,XA:2116,SDN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,988.175
SDN,Sudan,XA:2116,SDN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,823.479
SEN,Senegal,XA:2118,SEN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,235.154
SEN,Senegal,XA:2118,SEN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,195.961
SGP,Singapore,XA:2120,SGP - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,299.927
SGP,Singapore,XA:2120,SGP - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,249.94
SLB,Solomon Islands,XA:2122,SLB - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,5.385
SLB,Solomon Islands,XA:2122,SLB - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,4.488
SLE,Sierra Leone,XA:2124,SLE - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,105.437
SLE,Sierra Leone,XA:2124,SLE - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,87.864
SLV,El Salvador,XA:2126,SLV - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,560.72
SLV,El Salvador,XA:2126,SLV - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,467.266
SOM,Somalia,XA:2128,SOM - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,80.002
SOM,Somalia,XA:2128,SOM - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,66.668
SRB,Serbia,XA:2130,SRB - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,266.058
SRB,Serbia,XA:2130,SRB - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,221.715
SSD,South Sudan,XA:8371,SSD - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,330.108
SSD,South Sudan,XA:8371,SSD - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,275.09
STP,Sao Tome and Principe,XA:2132,STP - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,5.724
STP,Sao Tome and Principe,XA:2132,STP - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,4.77
SUR,Suriname,XA:2134,SUR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,25.551
SUR,Suriname,XA:2134,SUR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,21.292
SVK,Slovakia,XA:2136,SVK - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,318.204
SVK,Slovakia,XA:2136,SVK - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,265.17
SVN,Slovenia,XA:2138,SVN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,74.33
SVN,Slovenia,XA:2138,SVN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,61.942
SWE,Sweden,XA:2140,SWE - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,232.158
SWE,Sweden,XA:2140,SWE - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,193.465
SWZ,Eswatini,XA:2142,SWZ - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,32.024
SWZ,Eswatini,XA:2142,SWZ - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,26.687
SYR,Syrian Arab Republic,XA:2144,SYR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,402.236
SYR,Syrian Arab Republic,XA:2144,SYR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,335.197
TCD,Chad,XA:2146,TCD - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,469.399
TCD,Chad,XA:2146,TCD - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,391.166
TGO,Togo,XA:2148,TGO - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,130.82
TGO,Togo,XA:2148,TGO - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,109.017
THA,Thailand,XA:2150,THA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1838.716
THA,Thailand,XA:2150,THA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1532.263
TJK,Tajikistan,XA:2152,TJK - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,73.56
TJK,Tajikistan,XA:2152,TJK - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,61.3
TKM,Turkmenistan,XA:1987,TKM - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,94.51
TKM,Turkmenistan,XA:1987,TKM - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,78.758
TLS,Timor-Leste,XA:2156,TLS - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,11.172
TLS,Timor-Leste,XA:2156,TLS - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,9.31
TON,Tonga,XA:2158,TON - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1.983
TON,Tonga,XA:2158,TON - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1.652
TTO,Trinidad and Tobago,XA:2160,TTO - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,70.609
TTO,Trinidad and Tobago,XA:2160,TTO - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,58.841
TUN,Tunisia,XA:2162,TUN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,208.614
TUN,Tunisia,XA:2162,TUN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,173.845
TUR,Turkey,XA:2164,TUR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,4796.127
TUR,Turkey,XA:2164,TUR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,3996.773
TWN,"Taiwan, China",XA:8368,TWN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,469.389
TWN,"Taiwan, China",XA:8368,TWN - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,391.158
TZA,"Tanzania, United Republic of",XA:2166,TZA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,468.825
TZA,"Tanzania, United Republic of",XA:2166,TZA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,390.687
UGA,Uganda,XA:2168,UGA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1756.559
UGA,Uganda,XA:2168,UGA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1463.799
UKR,Ukraine,XA:2170,UKR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1555.537
UKR,Ukraine,XA:2170,UKR - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1296.281
URY,Uruguay,XA:2172,URY - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,157.651
URY,Uruguay,XA:2172,URY - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,131.376
USA,United States,XA:2174,USA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,13743.322
USA,United States,XA:2174,USA - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,11452.769
UZB,Uzbekistan,XA:2176,UZB - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1183.491
UZB,Uzbekistan,XA:2176,UZB - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,986.243
